id,token0_symbol,token1_symbol,volumeUSD,Platform
0x3696fa5ad6e5c74fdcbced9af74379d94c4b775a,VETH,WETH,52854062.29030371603754676418591628,Uniswap V2
0x670c0f67a4dc05b6d482c3ddaf0bcb8a20cdc304,LKR,WETH,52825827.2862369032551861441303571,Uniswap V2
0xbdfe29d9e42ea541c581eef6cf3a2bb27b51e2c4,WETH,COOK,52734209.61899453248783465417792154,Uniswap V2
0x337d0e140f0a5ba5392ffeece275c8c58ab3b1b8,PN,WETH,52485322.31060128392473897292657738,Uniswap V2
0x1ddf85abdf165d2360b31d9603b487e0275e3928,OPEN,WETH,52053118.42668303958104086967994748,Uniswap V2
0x13bb5add7fd43c52d987e2c320f95d4b5e9cfa5f,MXS,WETH,51946858.67171293005086929062020623,Uniswap V2
0x6fcc7db7acbc3e9dde3ee7d96cb61fc9c0ca17a7,WETH,SPO,51941481.37346058168901438918139201,Uniswap V2
0x5d4164a80c01e78308bde7ce3e223525a8b871d8,META,WETH,51905933.39571744085203295562669867,Uniswap V2
0xdf6b861b4fbcfaffb62dd1906fcd3a863955704b,BUILD,WETH,51528443.69620665328102388137745399,Uniswap V2
0xbbcd9986304fe340870f4816c614ba0c7a53512e,WETH,HYVE,51502806.35916100407151473932653065,Uniswap V2
0x3f31b05cfe248711437ac1d43b9ac7ad7084c36c,BRAIN,WETH,51485262.69965454749967680295748967,Uniswap V2
0x4168cef0fca0774176632d86ba26553e3b9cf59d,DEV,WETH,51216424.13956125314037413081396542,Uniswap V2
0x6cd7301d8366382198e2ab7d3cc4c6a74f3b4fc8,CARD,WETH,51151986.1995639823573822053107686,Uniswap V2
0x469506e58d4d0d7abb476dd5c0a999d46723351f,CRU,WETH,51101214.64910579928403357501564541,Uniswap V2
0xd64224a4c2bed96c75df9517b2d77aebb13f0e37,HXRO,WETH,51082925.16087130512549580224728793,Uniswap V2
0x8d01c6e109c3db63f7aa43404157b274cf18ffd8,UTU,WETH,50879082.63120927297819779763937804,Uniswap V2
0xc34da1ab0f93dfed30729951dafcfb9ce3e2a9ae,WETH,XTM,50722943.28604383847029089383508957,Uniswap V2
0x89b1251a978e88218affdf0147ffe376291f1447,SPICE,USDC,50684718.06689527538774766969570221,Uniswap V2
0xf32bb4cd7a206e3acd9dd1dca730d70499de8f21,CATE,WETH,50664113.25604807966049456006437345,Uniswap V2
0xd7cfbcadaaf6475321cfcf3884f15a93400be658,OCTO,WETH,50572117.33458144144417126494530119,Uniswap V2
0x9b3df8eae6e1ed1b931086852860d3c6375d7ae6,MLT,WETH,50366286.82850062764901219643605488,Uniswap V2
0xbbf933c1af0e9798615099a37a17cafc6da87732,USDC,MM,50349930.26834843592777995315388188,Uniswap V2
0x837f68d11cd15e8ab10dd5f3f210516f2cf2bcfb,eMTRG,WETH,50285061.1130410724279965412265836,Uniswap V2
0xa00d47b4b304792eb07b09233467b690db847c91,IMX,WETH,50155086.9979682894397007431549424,Uniswap V2
0x3e78f2e7dade07ea685f8612f00477fd97162f1e,BASv2,DAI,50134387.38072794768506726701515722,Uniswap V2
0x6d9d2427cfa49e39b4667c4c3f627e56ae586f37,ROYA,WETH,49936116.32547403981314102601042596,Uniswap V2
0xb4a9107077ab6a3f1737982d9cf90f2a298d3782,WETH,BTRFLY,49896694.2743757267741947383091266,Uniswap V2
0x288d25592a995ca878b79762cb8ec5a95d2e888a,BPRO,WETH,49800396.65136651586339738182325869,Uniswap V2
0x80d972d2a62ba71814f4e08bd27f95e5d81d02a9,STOS,WETH,49768259.87962529747769446101255022,Uniswap V2
0x2b68e9b9984e2f68ffc8fe450b896147dc27206f,OLY,WETH,49706643.97187417309634942201312072,Uniswap V2
0x92ffe72ee8a6a3df28d18d6ca01a8e17adf608f0,RYOSHI,WETH,49701367.93834714796508259939961715,Uniswap V2
0xb27c012b36e79decb305fd1e512ba90eb035a6fa,WAIF,WETH,49505562.23395369713267250514953505,Uniswap V2
0xe875d87b63df4129182e582bfe8b46240ee5d83f,WETH,EXNT,49368844.65795014652731748755755663,Uniswap V2
0xc822d85d2dcedfaf2cefcf69dbd5588e7ffc9f10,LID,WETH,49318912.4800705116529548589192741,Uniswap V2
0xc4aae4163afd45ed78fa385ae0b10684b83b5321,PNODE,WETH,49214133.78959041904352187929763573,Uniswap V2
0x8979a3ef9d540480342ac0f56e9d4c88807b1cba,REPv2,WETH,48867206.8119005403860976928783922,Uniswap V2
0x05b0c1d8839ef3a989b33b6b63d3aa96cb7ec142,FUN,WETH,48809018.65213765161254525717411675,Uniswap V2
0x97524f602706cdb64f9dfa71909ace06e98200b6,BADGER,WETH,48792663.83253022428555192627973617,Uniswap V2
0xdb4f0e1f537ed1d4bc4714367dec1e2417f35592,SOS,WETH,48792241.14450734317773307638293557,Uniswap V2
0xd4d055fce4948dd9925000967a30933f6bd0fb03,WETH,ETHV,48717904.49149123616683347517966135,Uniswap V2
0xe1ab0442520d5b8bcf09317ad7e0c5bad5824fcd,HEX,DAI,48682535.11220551137896025288029995,Uniswap V2
0x242d289b3eeb6842ce0fcc0d87932402299ae5b3,WETH,YLD,48641230.6846229596556657732763477,Uniswap V2
0x29b0aa11de97f6d5a3293d980990e820bda5fbab,$TRDL,WETH,48424220.29551764549835649277320315,Uniswap V2
0x8224f6854d925eac313095069c54b31c1a09b336,FABRIC,WETH,48392997.62716915051880965673995758,Uniswap V2
0x53455f3b566d6968e9282d982dd1e038e78033ac,DRC,WETH,48272195.80767547673842161856946279,Uniswap V2
0xb20f3f78253da4bd8f4a0fb5f19da23ae9cdbe69,XDB,WETH,48120860.8838016253487700011700258,Uniswap V2
0x4c704725e29679635d3b8cb2fb20950ad38da86b,EQZ,WETH,48040345.10311583014711794724860941,Uniswap V2
0xa14e051af256157ce093aa54cb3b2f775358f559,XCAD,WETH,47958150.54203951278442524450997715,Uniswap V2
0x9f11faf42a16d986f7bfd6338f41db880da6df39,KIF,WETH,47888999.62825185536457312117681849,Uniswap V2
0x8044a80a381465f27f62565d0c274ad20caaa57b,$ANRX,USDT,47709509.09311708871338218614375709,Uniswap V2
0x39de6c18d82ab9dd1ed4b9e0b4d1bc971ddd6c9d,SHIBGF,WETH,47602214.43334685516944302192774404,Uniswap V2
0x59f96b8571e3b11f859a09eaf5a790a138fc64d0,STA,WETH,47496080.02833373154176773389777777,Uniswap V2
0xa71d014ffc0d2aff34d1fe1672dcdef6ec00af66,MTLX,WETH,47432563.5659223141477113920104443,Uniswap V2
0xc7a1cb6edc22e94f17c80eb5b959f2ad28511d4e,HBT,WETH,47341556.74213928619345617745802938,Uniswap V2
0x0e9c8107682ab88604b4fbf847eeeceacf38e9e6,OIL,USDC,47236639.33914154035112005986110532,Uniswap V2
0x3ba3c8fb0142a6f2bf3e2990a08957866203f961,DAI,ONC,46950288.16001836571142087169069334,Uniswap V2
0xc0fc2e4cbaf48b36948971c4afd487a90272ddfe,WETH,UTK,46699930.15083955494344059005498309,Uniswap V2
0x11cb9e028b82eee75443fdc27929b9c49736c552,WETH,DEXE,46611680.95206533609137884340773231,Uniswap V2
0x596f7383223db0d484fd220d0ab036e042bafea4,SBREE,WETH,46425356.05753422155225809422849079,Uniswap V2
0x8da66b6e90cac30db0dce239086cfdb2dbf66a30,GNYerc20,WETH,46184269.84256630736709136425800629,Uniswap V2
0x5ad0b52264961893e5d9397ec1f22d456ce9f92d,WETH,RBASE,46102500.19961178937846359239204277,Uniswap V2
0x78c80149e923cb495c2a4be5d050b92228513e95,WETH,LIX,45834192.21445809956850892016646324,Uniswap V2
0xc36068bf159414beb497f8ece08763868149b2fe,WILD,WETH,45823532.44722998478408855554633965,Uniswap V2
0x3452a7f30a712e415a0674c0341d44ee9d9786f9,INDEX,WETH,45770197.07148632379821917796619531,Uniswap V2
0x448a0a42f55142971bb3ea45e64528d3e4114f9e,WETH,stETH,45695215.84779086986191554943327988,Uniswap V2
0x2d97755d2d18a77ef9ead977dd0c3ca7c840d5fc,KTON,WETH,45580429.22346778102401824561619958,Uniswap V2
0xbc00e708c407d7633f7504434e74c13e171de7f1,SATA,WETH,45554136.21497142667957428963296739,Uniswap V2
0xdb28312a8d26d59978d9b86ca185707b1a26725b,STBZ,WETH,45453530.88552056371884682188158233,Uniswap V2
0xe2a1d215d03d7e9fa0ed66355c86678561e4940a,DFT,WETH,45321029.3783506317739074260158559,Uniswap V2
0x05cb3f8d65f91d3d518310abe678009a75d7e0cb,HINA,WETH,45213972.58578847767762580451145328,Uniswap V2
0x456fb056a8d118300b624d3aee3864e685ae086c,CAPS,WETH,45211956.34779282519433165665489561,Uniswap V2
0x6225f6d7ad5ea259a2227d3f39cf808f3098af6e,KEN,WETH,45089256.49759932344097425384826479,Uniswap V2
0xb8207f870ce0083334675b2efca8e3ba7cad68de,wSIENNA,WETH,44992568.00856486482586755087527853,Uniswap V2
0x4d3138931437dcc356ca511ac812e14ba8199fd6,BONDLY,WETH,44975132.2682675443098751060641286,Uniswap V2
0x0e4c6715ac7bc80a93f47bbf92281a88ad729c1e,WETH,GGTK,44887439.11171218493740247083381668,Uniswap V2
0x08ad72b16d56a5a9f2189afb972dbdfe72920cac,RNB,WETH,44629662.90868968078974648041414363,Uniswap V2
0xf2f3e2ab2360ab53e9e3cdef1976a5ba0d3047db,ARTX,WETH,44431204.55373951140481202133731584,Uniswap V2
0x8d82b68f2346483d6b210383edbe27e7f5ef2365,CTASK,WETH,44129828.96981749140976127263248152,Uniswap V2
0x5bacb4114ad2d448e79addef121714b74d67faec,WETH,KEYS,44061631.336678381325827887963511,Uniswap V2
0x6b4a0bd2eee3ca06652f758844937daf91ea8422,BOOST,WETH,43897729.97930754512595081939323778,Uniswap V2
0x36d19f5f4074b36b4a67124ecf3ad750bab7276c,$WEAPON,WETH,43896883.89901936804831574924252043,Uniswap V2
0xaef16913b6c50ebcf627a394921f306985fc8604,STORJ,WETH,43896425.91870528032106255626673531,Uniswap V2
0xd0fecb59019d8d1fdd6a4d7be9e89aa54cfb962a,WETH,FRMX,43663832.37671610683728585605407803,Uniswap V2
0xebe9cfd978f0db637d920e4ed4ae10282d9aba17,WETH,$ANRX,43649838.46574094990080535508600744,Uniswap V2
0xfbb3815a3f7da273da56410d711281699cb1c7d1,BBTC,WETH,43538974.19478372635713119296314364,Uniswap V2
0x598e7a017dace2534bc3f7496124c89425b1e165,PAX,WETH,42925820.06640633729022045802728494,Uniswap V2
0x323e054a6dd8762011d60993f51e23e2096b221f,DAI,ZAI,42909719.31328361973857865301694308,Uniswap V2
0xe8edd9968245873176e30548147efdd13e0b22f4,WETH,BOSON,42813213.42069349431272362820121166,Uniswap V2
0xf227e97616063a0ea4143744738f9def2aa06743,QRX,WETH,42767264.94975737837213819654830065,Uniswap V2
0xb6f91e2b74d0332daac6ea552d7fe99e1a94a119,BINU,WETH,42748934.0420734040449697098922364,Uniswap V2
0x0e20642b32567f2dc74f149663fc474f534e1d5a,BDT,USDT,42657645.05967851412654382109034355,Uniswap V2
0xe9bd6ddc2b13f46715382f74534950e004399d10,DOGIRA,WETH,42591669.99721763709901187135254082,Uniswap V2
0x25a17a5a907941aaf6d6d1c7aae9c9cc3a38680c,USDC,LUA,42247216.60877598309953637403646781,Uniswap V2
0xa150643d92e06317fb499eaef4f6d89b7107452d,WETH,MUSH,42212634.63924025514783335882056822,Uniswap V2
0x7f0ad87b99ba16e6e651120c2e230cf6928c3d15,MARK,USDC,42144829.0478696294631932806444623,Uniswap V2
0xbc2c5392b0b841832bec8b9c30747badda7b70ca,RENA,WETH,42102601.27278165308084795437594258,Uniswap V2
0xe964d013d193354170ad1d3d8e500f6d26334f45,BART,WETH,41997239.67175489343515406130851529,Uniswap V2
0x1f6a7d520c828b9ff22a267a187dd2f170e44a8f,FONT,WETH,41573681.0760253082805414598643336,Uniswap V2
0x2b6a25f7c54f43c71c743e627f5663232586c39f,JRT,WETH,41528943.28421421255274990694874496,Uniswap V2
0xf84d901abdf28b46262ea7d0c7a5b37973214fd5,MORA,WETH,41473847.04136234299247195734592219,Uniswap V2
0x643b47d668f7bd78e0eeaa574b0d185c46ef079c,DON,WETH,41454638.89958709965108029189350135,Uniswap V2
0xdb9cd2f59b930ce823d8b071ba8f2174b59194b5,PRT,WETH,41324575.73081220098491500558650214,Uniswap V2
0xdf27a38946a1ace50601ef4e10f07a9cc90d7231,SYN,WETH,41246715.65917315087836056612816159,Uniswap V2
0x0bf46ba06dc1d33c3bd80ff42497ebff13a88900,rDPX,WETH,41235594.23872941114535599218594287,Uniswap V2
0xb47328711afeb9352190d3aa753001881a294e57,NBNG,WETH,41093194.79774433617441756274891253,Uniswap V2
0x7ca51456b20697a0e5be65e5aeb65dfe90f21150,arNXM,WETH,41032999.1403027940000143518365563,Uniswap V2
0xe98f89a2b3aecdbe2118202826478eb02434459a,DAI,DEBASE,41022228.67900909647332487085626053,Uniswap V2
0xf9fdd3a82566cbaf5dd3d3094d8dd9aaa72a1c36,SLM,WETH,41007006.43082773053687824339691655,Uniswap V2
0x69e89f97a053f4f28aef7807cb02012aac596acf,WETH,FIRE,40693835.89020406424330776088577641,Uniswap V2
0x576cea6d4461fcb3a9d43e922c9b54c0f791599a,CRU,USDT,40628410.35406144563198454504146248,Uniswap V2
0xe444f079e8f69ee32b2707974b5c994fa7dd944a,BOT,WETH,40594793.65615483713453797438428079,Uniswap V2
0xa1858c7238dc38b3b8e9d84cf44d394b0c7e22f5,MXX,WETH,40571173.07735127902212171495133056,Uniswap V2
0x0e236240c4e9a26e4e8d6d516fc2c028f6fdc3bb,DAI,BCC,40489682.72572071222587212997909079,Uniswap V2
0xc31c1779ed68e0d3415274e4ecd6a0e245ad45c2,NDS,WETH,40470764.95744144022411065905758588,Uniswap V2
0x17ec169b5c1d0cb37dc66c4cf7d1855638408f70,SWAPP,WETH,40384848.22030216945845809463053698,Uniswap V2
0x15e40192387fbbaf4f4ca3b78072bfe5cc60ce74,USDC,KINE,40301673.8694475517190386506176504,Uniswap V2
0xfc74ecdee4e9fff2f2ef4cdf4f1c777b2ef0e905,SUKU,WETH,40289914.65132190037688627612484556,Uniswap V2
0x0af81cd5d9c124b4859d65697a4cd10ee223746a,XXi,WETH,40240644.28304610469378983078643836,Uniswap V2
0x9b533f1ceaa5ceb7e5b8994ef16499e47a66312d,OXT,WETH,40178741.00982309047898101087930924,Uniswap V2
0xed247449a7ca06db5b27b44b2c092f0b48bbdb77,CIV,WETH,40174345.25332035540782237026913672,Uniswap V2
0x30ac70e2dc5092f64031685bb23d50f782c27566,FLOKI,WETH,39905227.29774612243899005863525758,Uniswap V2
0xc7b7dac697b03e11e4af085d927f0c9b24b3f27d,ACYC,WETH,39829876.76145335739393916737746083,Uniswap V2
0xba6bd00cf4d8a6b182ebd762660151fd34c675aa,WETH,SAFEEARTH,39708628.42855688233105789161765364,Uniswap V2
0x76911e11fddb742d75b83c9e1f611f48f19234e4,DYP,USDT,39658470.993256242831743617453484,Uniswap V2
0xe571b939062474bfeb593a3f80fee9d2265b3b18,FLOKI,WETH,39603474.1092734607217352806390116,Uniswap V2
0x01f8989c1e556f5c89c7d46786db98eeaae82c33,WETH,ROOT,39529777.08253795781354905790973924,Uniswap V2
0x3e406eca97c1252d13455850055e2b008740e30d,CHIHUA,WETH,39408478.13727503043525339767027227,Uniswap V2
0x95332661b2e36a02dc05e6fb7c31193f0690c90f,WETH,ZONE,39394524.2653126380255619886174888,Uniswap V2
0xabd9c284116b2e757e3d4f6e36c5050aead24e0c,DYP,USDC,39320530.91779871579613547531869954,Uniswap V2
0xa986f2a12d85c44429f574ba50c0e21052b18ba1,XYO,WETH,39250069.17403639402067966348763724,Uniswap V2
0xe632ded5195e945a31f56d674aab0c0c9e7e812c,WETH,UBI,39230759.75582639715971851726909786,Uniswap V2
0x3aacfbc97573ed2f57f3feedbacc99c52cdeeab6,IOTX,WETH,39163743.06593328370047799913465496,Uniswap V2
0x873056a02255872514f05249d93228d788fe4fb4,DG,USDC,39145988.93044181062233095693500163,Uniswap V2
0x61122b41600c59ef4248ff9818fbf0a1b43abe17,WETH,CRBN,39049900.12762866628847436441435665,Uniswap V2
0x164ed0df02b3747315b50b806b79962ad9517578,YELD,WETH,39048545.51280850285832401084560655,Uniswap V2
0x68fa181c720c07b7ff7412220e2431ce90a65a14,DODO,WETH,39044765.44698206088839966911773631,Uniswap V2
0x583cadd830374bb5c1ec8e1b648e0294cc1e01f1,ALEPH,WETH,38997747.67602209665612482014860499,Uniswap V2
0x31cf0327782a22958e7361f75ed86a7b69eb0aa7,FORM,USDT,38941427.45284084570454944851244255,Uniswap V2
0x280ab9403372be0371313a9ddd9222b5590dbfef,JSHIBA,WETH,38916857.55212459444183094979499878,Uniswap V2
0x3fabe3d72422db134353ae444891b891f30c8979,SOUL,WETH,38907734.13588223538365314304771785,Uniswap V2
0x51fe8e8fa3f9f10288fa8c2aff1400f887d21c42,MITx,WETH,38893663.54477040817684300716435783,Uniswap V2
0x48598b64d88ab649e49e82f9e328eeee5011a8ff,DAI,zLOT,38770382.12056022201333239403633302,Uniswap V2
0xc66ce0de9fd74e6ce40b6b8a9e86103ec56e45ed,KST,WETH,38767322.01003957793835655287774012,Uniswap V2
0x41fcf9e248e2be21c5debe8f010080335dcb0d40,WETH,NFT,38183191.49208552093990066954996015,Uniswap V2
0xe2f021411a15f677100a79f1bf6afd89d00c778b,SLINK,WETH,38093267.49585740070355325154760094,Uniswap V2
0x2c814e0346672ce6813f7e1eaf944be8703ec10f,GEEQ,WETH,38092658.35027460643746073108185114,Uniswap V2
0x97e58528d0c7bf0d0089f52be1dec3565d84c46a,CIRUS,USDT,37894123.2484503060096837569675496,Uniswap V2
0x5d149abac8c1b2c6eccda50ec5e74b70fecc24b7,SPDR,WETH,37868408.44017255301533010261782792,Uniswap V2
0xcbfa63418755fee3bd08e70a586e6cb4625d05a9,WETH,BCP,37702093.0671045682101573463127018,Uniswap V2
0xc2d20328eb8bb0bf0984d9149eab611920be9ba1,VNLA,WETH,37687650.09792519923657165938028202,Uniswap V2
0xf2f98cbd5d84640a2c5cfda5c996cd830067bc95,RAD,WETH,37434730.14448728315280655070174268,Uniswap V2
0xdc51312c1fd1728253be2e0c4c214c3ceb2b54ff,EPRO,WETH,37391804.56865713468720125541045106,Uniswap V2
0xb9acb51416557ec55804d44eb3b11a819f11dd72,LEAD,WETH,37367805.84257579260803208962349832,Uniswap V2
0x1ae2bf1c5e67509ef5b2367751a87e65c47be2c4,MINTYS,WETH,36964135.11121612144894903423846949,Uniswap V2
0xd2b0964ca46a4f3401ef65bbf9c616ed2f43f01b,DERC,WETH,36913716.15331394939533861199172256,Uniswap V2
0xc2e6e17845844e3673bb248b7fa9e260a67e333f,SEPA,WETH,36833873.59334976819980744481884922,Uniswap V2
0x8d50d0fd88016ea63229e432803db4069c40db09,pBTC,WETH,36807879.31132857848506655884241142,Uniswap V2
0x8f30ba1f75ec27a014591789d117a1bb4703bff8,SHAKE,WETH,36461322.449020236023372177740507,Uniswap V2
0x4d7324471e0e4fa908e5573c5f0a4e1ccbb8ad8b,WETH,FAI,36430401.83534012770548126896483281,Uniswap V2
0xa7cc68376682ff7e861ac4e616486407f944e672,WETH,AIDI,36376333.97949332480179358193979006,Uniswap V2
0x6cbcd84abcfbb411426dc21a621fe9a68b985bf4,WETH,PEEPS,36248628.67972086404684691095106899,Uniswap V2
0x9553c7f43c0ffe1f20bdf5cb3ad23484850983a9,TIDAL,WETH,36201586.81220876291395730321454698,Uniswap V2
0x3f3aa0726b240aef0fe4f7df2814df525303dc43,WETH,ECO,36169774.65572327115729831024320514,Uniswap V2
0x7f75f0aed3c4158b91ad3641afa6e8d035311862,NKN,USDT,36080484.80001174322259445481919034,Uniswap V2
0xb8b7c440c36e31686bf1e1bdca76a52e730190fc,NGL,USDC,35946690.95629928629963594689167375,Uniswap V2
0xd045110c466ccb2e57eb426baae7ce869458f173,WETH,SHR,35848645.79338821825112554056198583,Uniswap V2
0xccdcbdf3ebd11cce6a55b477b1427c0a4e0e2829,DTA,WETH,35786533.17188933257636844957518071,Uniswap V2
0xebd754bbbf9b4b6ea9535bd041044e8e5aacc498,FREE,WETH,35705969.91772666947469380560648256,Uniswap V2
0x89db1aa2e4ae2ac29f9b704344f6e0694bcb009d,POP!,WETH,35682845.21024098359471298443061922,Uniswap V2
0x76ad8bc4f1c51c1d2525a4f45fa31a66b933273a,DIGI,WETH,35641805.90819527767724286017475669,Uniswap V2
0xed6c2f053af48cba6cbc0958124671376f01a903,ALD,WETH,35634774.63366051581711556464438992,Uniswap V2
0x06441d79d21ff7ab135e7a4052025834a43a6fe3,WETH,CRWNY,35618808.25871457596335192027194943,Uniswap V2
0x63607de7ae773638d012561a01383ab8ac321371,NIF,WETH,35611044.91098358913645256102589916,Uniswap V2
0x33347912e2a382b4604f7f0c879bb73ca388b2b6,DCTD,WETH,35580731.68236914145705744431396977,Uniswap V2
0xf1fe852fca1b5a869ef1fe06a2799e1f38b70b84,WQT,WETH,35576032.51945113947836674839749523,Uniswap V2
0x7e5d0da0f5ba5c24043dceb0da78e97dfddca7df,POP!,WETH,35498595.14575010088428534827184386,Uniswap V2
0xf3fdcfbfdb96315fc628854627bdd5e363b3ade4,SIPHER,WETH,35320231.19287352268096433165148654,Uniswap V2
0xf0644757918d29e5a9b9ca62d8a4d599ab9f5109,MAPS,WETH,35025931.58785886543256356065394458,Uniswap V2
0x37de1b300b0f3293caee46f19fd167201e33f55f,WETH,VAB,35015910.33832538825868990998243279,Uniswap V2
0xb9cb192b42fe777bad5eb8e183daf93591da3c19,CX,WETH,35010431.89026217532399888719810594,Uniswap V2
0xe93dc496dbc669d7ee4f03b0eb0a10bb13a4b2a4,USDC,DUCK,34886437.36752893562279678058730551,Uniswap V2
0x1b4f9f96884eb976d7ffcb461471749a78c2b5db,EBOX,WETH,34855717.91649460389358336797583978,Uniswap V2
0x7586e4a1e7d950912544732ed533e4a448317225,CLIQ,WETH,34646601.30570535622792842728154719,Uniswap V2
0xac8833b0da01b8f2ca53f549f13b5790066a842d,DFD,WETH,34627817.1287495742775045601366504,Uniswap V2
0x0dacb47e00aed6abade32c7b398e029393e0d848,SOCKS,WETH,34617161.72646054289190412475032031,Uniswap V2
0x989ebc2b7e1e16f1ececd9a4fad931618c12ce36,DOGEFI,WETH,34392441.8516259109160800179475593,Uniswap V2
0x25a6b4a713c0bf2aed3d50cd566bf50434d1c29e,BBC DAO,WETH,34341144.33709776810918705783178493,Uniswap V2
0xc6789a3a12d2b3f87a2bc2497565adad1d4d9e8e,BMJ,WETH,34058757.93230101379732534491712016,Uniswap V2
0xe236416af855196acb1cd16712a2311ccc9c950d,UNIDX,WETH,33939328.54875042498146654700743294,Uniswap V2
0x43fdbee01a1f6698766a51a69d4a849ec09cbe81,UNCL,WETH,33863854.36941940006982571585791442,Uniswap V2
0x1e11fcab5bd387bc783f3dd03b379402ee2f9e06,ZERO,WETH,33837127.39173020124342942905851286,Uniswap V2
0xf2a9e1b9b79d708aa2f333e6abac07a1d87451e1,COLL,WETH,33576788.68840343782867453076005024,Uniswap V2
0x59e7bee6374a3f6ecb33180ece978fd4f2b7cea2,SNT,WETH,33529272.56519262845188830210709557,Uniswap V2
0x8fd587b5ea5abd65ad3439d9e58c63222866baa9,WETH,MCO2,33489384.1955110573526516535202764,Uniswap V2
0x30d4e73cc4580cbcf50baad3510d1e9efa187716,Auction,WETH,33453957.7292227682392213265732018,Uniswap V2
0xbdee9c999b7f1a07bf62c2006a5cfb3dd40b1776,DEFX,WETH,33418993.87584067444479375267798132,Uniswap V2
0xc1cd55a152d025c9ec44b501ee2202fb6330bbcc,GLX,WETH,33337458.64308765205639187675994983,Uniswap V2
0x619aaa52a10f196e521f823aed4cdea30d45d366,XVIX,WETH,33079751.61730227157814832556035876,Uniswap V2
0xa22a11d16187c2833b6067c1a666e6fa9317836f,CHONK,WETH,33028888.99904408382393122764217388,Uniswap V2
0xd521ea2eac8f7a575aa985b150265e7ec0767a5f,$FDD,WETH,32990021.89199585306826020852839504,Uniswap V2
0x5a265315520696299fa1ece0701c3a1ba961b888,WETH,ROT,32933200.33570260488484120095914963,Uniswap V2
0x7cdc560cc66126a5eb721e444abc30eb85408f7a,DGVC,WETH,32899214.8817750563165616970132075,Uniswap V2
0xfefe1fb25cfcefff49d51de61d4daef6eaf35af9,DHC,WETH,32890894.10134913587347677163958033,Uniswap V2
0xef035f52e5a8974adbf4380e020cd4a0a349c517,KORE,WETH,32797832.57212479335352796931867455,Uniswap V2
0x3671a927539bd1f077336011567e7c57eb523407,WETH,PRQ,32777410.29184141328774375133892923,Uniswap V2
0xe9c966bc01b4f14c0433800efbffef4f81540a97,COMFI,WETH,32704500.84889937354491542187856134,Uniswap V2
0xd63751b0fbef5f0153c69d6429ed1429b6f79247,WETH,PONYO,32687037.94655168434030179616393344,Uniswap V2
0xbefeaa0335d842b31053b091d5e2ba5d6a696dbe,DFSocial,WETH,32627694.56114260769555966696063113,Uniswap V2
0x76dfe78b0ce06e77aa41326208cd03a773cb5bbf,WETH,BABYSAITAMA,32551192.93853783613951718927434443,Uniswap V2
0x5c89674c4ad1ccd10a29bcc9aabc303cd5f2da1d,TOMOE,WETH,32515033.57900654974989173516113729,Uniswap V2
0xa03154bfb9a750b944b5f8de7a744a34ac6dd16d,OXY,WETH,32492596.851723511907391361821867,Uniswap V2
0xb7ee81a278a7580f74866c99efc92e1ca88082c3,PLA,WETH,32357300.69784751030307356896069404,Uniswap V2
0x873823930b78e1c1c3d9674b5cb107dd2d211bf0,SPDR,USDT,32328905.91081826271718893550061494,Uniswap V2
0x64b91b92240bc1901855dd55ae632addb650d089,Mars,USDT,32326498.78961428433172805501727578,Uniswap V2
0xf8d99cf7046dedcb1dc8cfc309aa96946c9b9db2,XFIT,USDT,32200333.3701203543706654212808108,Uniswap V2
0x8ec39063fab1fc22c05df2f00d999422a30f2c83,TOKEN,WETH,32112403.59378451137526056306217019,Uniswap V2
0x7835a44f91b9d196076cb2b38280bbc4bf237924,DISTX,WETH,32108644.88279327642487790831473251,Uniswap V2
0x52127470de72e5ef77ca962d23125cbe096e2d81,RACA,WETH,32098998.33191052262682671318603678,Uniswap V2
0xc433e27c2b7a77e4021524a90354b9922c825335,RDT,WETH,32051310.96914043567983401016793289,Uniswap V2
0x3eb55a1cbfdefe4e6fbe72c868213456816c2bdc,UMEX,WETH,31815189.02929672068607771249907896,Uniswap V2
0x5238b47a0acd39fb4049a48658e6fc32307492ed,WOOL,WETH,31665558.17104366778431050205348697,Uniswap V2
0x82cd7e4b567ad7d2a00c3cc93ac968ccb61cafca,USDC,DORA,31628690.22613777673717102470648888,Uniswap V2
0x76333b38567f78240d6276e5b3985baa6fa5fda5,BNSD,WETH,31576128.20350131132141500088831722,Uniswap V2
0x8cedb0bc185c2bc06c7cbb7fae3b6f916c48ed08,SDX,WETH,31413637.47228869528792714624006113,Uniswap V2
0xc03c6f5d6c5bf2959a4e74e10fd916b5b50bf102,POLY,WETH,31399549.31254587130956990456021167,Uniswap V2
0x83973dcaa04a6786ecc0628cc494a089c1aee947,DEA,USDC,31380844.4454273212303034713095189,Uniswap V2
0xa4f35395910d7a4ff110669ced4b70227a166877,MRCH,WETH,31308229.79072458275812600567488735,Uniswap V2
0x3e8468f66d30fc99f745481d4b383f89861702c6,GNO,WETH,31272973.3020356681871086919134114,Uniswap V2
0xbbca2b6b6e8c76ba2d53f8d3cbab00a9e5535fe3,BoomB,WETH,31256296.42454227522526545390020498,Uniswap V2
0x420cf323d2c19ed37b3a24093fd29da3733e7e58,SHIBAKEN,WETH,31248882.55722300994994827878813419,Uniswap V2
0xd74e2d5b2d731073d95ad25992a93720460a84fc,PTERIA,WETH,31113205.81739411477608466282256297,Uniswap V2
